pollutant,exposure_quartile,event_code,outcome,time,cif,var
PM2.5,Q1,1,Successful extubation,1.2479166666666666,0.18865974505149277,4.025554858451866e-5
PM2.5,Q1,1,Successful extubation,1.2479166666666666,0.1889348582893006,4.0303939120109765e-5
PM2.5,Q1,1,Successful extubation,1.2486111111111111,0.1889348582893006,4.0303939120109765e-5
PM2.5,Q1,1,Successful extubation,1.2486111111111111,0.18921006711892144,4.035233063618324e-5
PM2.5,Q1,1,Successful extubation,1.272222222222222,0.18921006711892144,4.035233063618324e-5
PM2.5,Q1,1,Successful extubation,1.272222222222222,0.18948857005911932,4.0402176204755265e-5
PM2.5,Q1,1,Successful extubation,1.2840277777777778,0.18948857005911932,4.0402176204755265e-5
PM2.5,Q1,1,Successful extubation,1.2840277777777778,0.18976885018822925,4.045279389660527e-5
PM2.5,Q1,1,Successful extubation,1.2909722222222222,0.18976885018822925,4.045279389660527e-5
PM2.5,Q1,1,Successful extubation,1.2909722222222222,0.19005042929832971,4.050396701204495e-5
PM2.5,Q1,1,Successful extubation,1.2979166666666666,0.19005042929832971,4.050396701204495e-5
PM2.5,Q1,1,Successful extubation,1.2979166666666666,0.19033321863383174,4.055565670784173e-5
PM2.5,Q1,1,Successful extubation,1.3020833333333333,0.19033321863383174,4.055565670784173e-5
PM2.5,Q1,1,Successful extubation,1.3020833333333333,0.1906163123712019,4.0607442119214814e-5
PM2.5,Q1,1,Successful extubation,1.303472222222222,0.1906163123712019,4.0607442119214814e-5
PM2.5,Q1,1,Successful extubation,1.303472222222222,0.19089981314485874,4.0659371098496284e-5
PM2.5,Q1,1,Successful extubation,1.30625,0.19089981314485874,4.0659371098496284e-5
PM2.5,Q1,1,Successful extubation,1.30625,0.1911838245467102,4.071149211793101e-5
PM2.5,Q1,1,Successful extubation,1.3090277777777777,0.1911838245467102,4.071149211793101e-5
PM2.5,Q1,1,Successful extubation,1.3090277777777777,0.19146793833190767,4.0763614285547446e-5
PM2.5,Q1,1,Successful extubation,1.3111111111111111,0.19146793833190767,4.0763614285547446e-5
PM2.5,Q1,1,Successful extubation,1.3111111111111111,0.19175235982156566,4.0815833607140125e-5
PM2.5,Q1,1,Successful extubation,1.3145833333333334,0.19175235982156566,4.0815833607140125e-5
PM2.5,Q1,1,Successful extubation,1.3145833333333334,0.19203719277088319,4.086819867584262e-5
PM2.5,Q1,1,Successful extubation,1.3159722222222223,0.19203719277088319,4.086819867584262e-5
PM2.5,Q1,1,Successful extubation,1.3159722222222223,0.19232254190894538,4.0920758707621666e-5
PM2.5,Q1,1,Successful extubation,1.3256944444444445,0.19232254190894538,4.0920758707621666e-5
PM2.5,Q1,1,Successful extubation,1.3256944444444445,0.19260934740298025,4.0973957050602155e-5
PM2.5,Q1,1,Successful extubation,1.3263888888888888,0.19260934740298025,4.0973957050602155e-5
PM2.5,Q1,1,Successful extubation,1.3263888888888888,0.19289615289701512,4.1027107171032206e-5
PM2.5,Q1,1,Successful extubation,1.33125,0.19289615289701512,4.1027107171032206e-5
PM2.5,Q1,1,Successful extubation,1.33125,0.19318390321149154,4.1080655893850964e-5
PM2.5,Q1,1,Successful extubation,1.334722222222222,0.19318390321149154,4.1080655893850964e-5
PM2.5,Q1,1,Successful extubation,1.334722222222222,0.1934723929724442,4.113450669645524e-5
PM2.5,Q1,1,Successful extubation,1.3430555555555554,0.1934723929724442,4.113450669645524e-5
PM2.5,Q1,1,Successful extubation,1.3430555555555554,0.19376226663261917,4.118896762561967e-5
PM2.5,Q1,1,Successful extubation,1.3451388888888889,0.19376226663261917,4.118896762561967e-5
PM2.5,Q1,1,Successful extubation,1.3451388888888889,0.19405246166048834,4.1243532227237384e-5
PM2.5,Q1,1,Successful extubation,1.351388888888889,0.19405246166048834,4.1243532227237384e-5
PM2.5,Q1,1,Successful extubation,1.351388888888889,0.1943429788886105,4.129820087127751e-5
PM2.5,Q1,1,Successful extubation,1.352777777777778,0.1943429788886105,4.129820087127751e-5
PM2.5,Q1,1,Successful extubation,1.352777777777778,0.19463371139441188,4.135292230458724e-5
PM2.5,Q1,1,Successful extubation,1.3555555555555556,0.19463371139441188,4.135292230458724e-5
PM2.5,Q1,1,Successful extubation,1.3555555555555556,0.19492487557431246,4.140780021211179e-5
PM2.5,Q1,1,Successful extubation,1.365972222222222,0.19492487557431246,4.140780021211179e-5
PM2.5,Q1,1,Successful extubation,1.365972222222222,0.19521712537755345,4.14631491904628e-5
PM2.5,Q1,1,Successful extubation,1.367361111111111,0.19521712537755345,4.14631491904628e-5
PM2.5,Q1,1,Successful extubation,1.367361111111111,0.1955094842699334,4.151849946182813e-5
PM2.5,Q1,1,Successful extubation,1.3729166666666666,0.1955094842699334,4.151849946182813e-5
PM2.5,Q1,1,Successful extubation,1.3729166666666666,0.1958026095647097,4.157416807108723e-5
PM2.5,Q1,1,Successful extubation,1.3736111111111111,0.1958026095647097,4.157416807108723e-5
PM2.5,Q1,1,Successful extubation,1.3736111111111111,0.19609617515283154,4.162999771754059e-5
PM2.5,Q1,1,Successful extubation,1.375,0.19609617515283154,4.162999771754059e-5
PM2.5,Q1,1,Successful extubation,1.375,0.19638974074095336,4.1685775355909595e-5
PM2.5,Q1,1,Successful extubation,1.3944444444444444,0.19638974074095336,4.1685775355909595e-5
PM2.5,Q1,1,Successful extubation,1.3944444444444444,0.19668575655523435,4.174269153105499e-5
PM2.5,Q1,1,Successful extubation,1.3979166666666667,0.19668575655523435,4.174269153105499e-5
PM2.5,Q1,1,Successful extubation,1.3979166666666667,0.1969822229263103,4.1799774409833715e-5
PM2.5,Q1,1,Successful extubation,1.4048611111111111,0.1969822229263103,4.1799774409833715e-5
PM2.5,Q1,1,Successful extubation,1.4048611111111111,0.19727970847131276,4.185730285749443e-5
PM2.5,Q1,1,Successful extubation,1.4055555555555554,0.19727970847131276,4.185730285749443e-5
PM2.5,Q1,1,Successful extubation,1.4055555555555554,0.19757730773403123,4.1914832823850944e-5
PM2.5,Q1,1,Successful extubation,1.40625,0.19757730773403123,4.1914832823850944e-5
PM2.5,Q1,1,Successful extubation,1.40625,0.1978749069967497,4.197230842639891e-5
PM2.5,Q1,1,Successful extubation,1.4083333333333334,0.1978749069967497,4.197230842639891e-5
PM2.5,Q1,1,Successful extubation,1.4083333333333334,0.19817307659151628,4.2030009778225487e-5
PM2.5,Q1,1,Successful extubation,1.4097222222222223,0.19817307659151628,4.2030009778225487e-5
PM2.5,Q1,1,Successful extubation,1.4097222222222223,0.19847124618628287,4.208765642726285e-5
PM2.5,Q1,1,Successful extubation,1.4236111111111112,0.19847124618628287,4.208765642726285e-5
PM2.5,Q1,1,Successful extubation,1.4236111111111112,0.19877137287877572,4.214621381206012e-5
PM2.5,Q1,1,Successful extubation,1.4291666666666667,0.19877137287877572,4.214621381206012e-5
PM2.5,Q1,1,Successful extubation,1.4291666666666667,0.1990718478359142,4.220488787080998e-5
PM2.5,Q1,1,Successful extubation,1.4361111111111111,0.1990718478359142,4.220488787080998e-5
PM2.5,Q1,1,Successful extubation,1.4361111111111111,0.19937290533465238,4.22637948785157e-5
PM2.5,Q1,1,Successful extubation,1.4375,0.19937290533465238,4.22637948785157e-5
PM2.5,Q1,1,Successful extubation,1.4375,0.19967419657368463,4.2322761565468015e-5
PM2.5,Q1,1,Successful extubation,1.4402777777777778,0.19967419657368463,4.2322761565468015e-5
PM2.5,Q1,1,Successful extubation,1.4402777777777778,0.20027677905174912,4.2440525174094906e-5
PM2.5,Q1,1,Successful extubation,1.4416666666666669,0.20027677905174912,4.2440525174094906e-5
PM2.5,Q1,1,Successful extubation,1.4416666666666669,0.20057807029078137,4.2499322109481246e-5
PM2.5,Q1,1,Successful extubation,1.4458333333333333,0.20057807029078137,4.2499322109481246e-5
PM2.5,Q1,1,Successful extubation,1.4458333333333333,0.2008801837671131,4.255847119421067e-5
PM2.5,Q1,1,Successful extubation,1.446527777777778,0.2008801837671131,4.255847119421067e-5
PM2.5,Q1,1,Successful extubation,1.446527777777778,0.20118229724344486,4.2617563192053434e-5
PM2.5,Q1,1,Successful extubation,1.45,0.20118229724344486,4.2617563192053434e-5
PM2.5,Q1,1,Successful extubation,1.45,0.20148464683816375,4.267671561011125e-5
PM2.5,Q1,1,Successful extubation,1.4652777777777777,0.20148464683816375,4.267671561011125e-5
PM2.5,Q1,1,Successful extubation,1.4652777777777777,0.20178746996396285,4.273604675673347e-5
PM2.5,Q1,1,Successful extubation,1.4680555555555554,0.20178746996396285,4.273604675673347e-5
PM2.5,Q1,1,Successful extubation,1.4680555555555554,0.2020905305980959,4.2795438867950064e-5
PM2.5,Q1,1,Successful extubation,1.46875,0.2020905305980959,4.2795438867950064e-5
PM2.5,Q1,1,Successful extubation,1.46875,0.2023937101728232,4.2854832658606724e-5
PM2.5,Q1,1,Successful extubation,1.4708333333333334,0.2023937101728232,4.2854832658606724e-5
PM2.5,Q1,1,Successful extubation,1.4708333333333334,0.2026968897475505,4.2914168719432295e-5
PM2.5,Q1,1,Successful extubation,1.477777777777778,0.2026968897475505,4.2914168719432295e-5
PM2.5,Q1,1,Successful extubation,1.477777777777778,0.20300066613246429,4.2973745036991455e-5
PM2.5,Q1,1,Successful extubation,1.4847222222222225,0.20300066613246429,4.2973745036991455e-5
PM2.5,Q1,1,Successful extubation,1.4847222222222225,0.20330492203811193,4.30335031144736e-5
PM2.5,Q1,1,Successful extubation,1.4916666666666667,0.20330492203811193,4.30335031144736e-5
PM2.5,Q1,1,Successful extubation,1.4916666666666667,0.20360941836723304,4.3093323167399425e-5
PM2.5,Q1,1,Successful extubation,1.492361111111111,0.20360941836723304,4.3093323167399425e-5
PM2.5,Q1,1,Successful extubation,1.492361111111111,0.20391391469635414,4.315308465690456e-5
PM2.5,Q1,1,Successful extubation,1.5027777777777778,0.20391391469635414,4.315308465690456e-5
PM2.5,Q1,1,Successful extubation,1.5027777777777778,0.20421998477096556,4.3213577878460126e-5
PM2.5,Q1,1,Successful extubation,1.5048611111111112,0.20421998477096556,4.3213577878460126e-5
PM2.5,Q1,1,Successful extubation,1.5048611111111112,0.20452629853194212,4.327413431296492e-5
PM2.5,Q1,1,Successful extubation,1.511111111111111,0.20452629853194212,4.327413431296492e-5
PM2.5,Q1,1,Successful extubation,1.511111111111111,0.20483285651360633,4.333475416178522e-5
PM2.5,Q1,1,Successful extubation,1.5125,0.20483285651360633,4.333475416178522e-5
PM2.5,Q1,1,Successful extubation,1.5125,0.20513978177719744,4.339549944090221e-5
PM2.5,Q1,1,Successful extubation,1.5180555555555555,0.20513978177719744,4.339549944090221e-5
PM2.5,Q1,1,Successful extubation,1.5180555555555555,0.2054469524828226,4.3456308551063563e-5
PM2.5,Q1,1,Successful extubation,1.5361111111111112,0.2054469524828226,4.3456308551063563e-5
PM2.5,Q1,1,Successful extubation,1.5361111111111112,0.20575660037155766,4.351831443501335e-5
PM2.5,Q1,1,Successful extubation,1.5444444444444445,0.20575660037155766,4.351831443501335e-5
PM2.5,Q1,1,Successful extubation,1.5444444444444445,0.20637689703109235,4.364265098957033e-5
PM2.5,Q1,1,Successful extubation,1.5486111111111112,0.20637689703109235,4.364265098957033e-5
PM2.5,Q1,1,Successful extubation,1.5486111111111112,0.20699744461969644,4.3766866855974684e-5
PM2.5,Q1,1,Successful extubation,1.5583333333333331,0.20699744461969644,4.3766866855974684e-5
PM2.5,Q1,1,Successful extubation,1.5583333333333331,0.20730822169671428,4.382913842772617e-5
PM2.5,Q1,1,Successful extubation,1.5618055555555554,0.20730822169671428,4.382913842772617e-5
PM2.5,Q1,1,Successful extubation,1.5618055555555554,0.20761912490079262,4.389141187933052e-5
PM2.5,Q1,1,Successful extubation,1.5638888888888889,0.20761912490079262,4.389141187933052e-5
PM2.5,Q1,1,Successful extubation,1.5638888888888889,0.20793002810487096,4.39536226644691e-5
PM2.5,Q1,1,Successful extubation,1.571527777777778,0.20793002810487096,4.39536226644691e-5
PM2.5,Q1,1,Successful extubation,1.571527777777778,0.20824131076770122,4.401596474789337e-5
PM2.5,Q1,1,Successful extubation,1.575,0.20824131076770122,4.401596474789337e-5
PM2.5,Q1,1,Successful extubation,1.575,0.2085529739716841,4.407843866201936e-5
PM2.5,Q1,1,Successful extubation,1.5756944444444445,0.2085529739716841,4.407843866201936e-5
PM2.5,Q1,1,Successful extubation,1.5756944444444445,0.2088647642813782,4.41409144964726e-5
PM2.5,Q1,1,Successful extubation,1.5798611111111112,0.2088647642813782,4.41409144964726e-5
PM2.5,Q1,1,Successful extubation,1.5798611111111112,0.20917668185242322,4.4203392253644134e-5
PM2.5,Q1,1,Successful extubation,1.5902777777777777,0.20917668185242322,4.4203392253644134e-5
PM2.5,Q1,1,Successful extubation,1.5902777777777777,0.20948949353607974,4.4266265299800696e-5
PM2.5,Q1,1,Successful extubation,1.6006944444444444,0.20948949353607974,4.4266265299800696e-5
PM2.5,Q1,1,Successful extubation,1.6006944444444444,0.20980281865705044,4.432933839767809e-5
PM2.5,Q1,1,Successful extubation,1.60625,0.20980281865705044,4.432933839767809e-5
PM2.5,Q1,1,Successful extubation,1.60625,0.2101173060486855,4.439294652255035e-5
PM2.5,Q1,1,Successful extubation,1.6145833333333333,0.2101173060486855,4.439294652255035e-5
PM2.5,Q1,1,Successful extubation,1.6145833333333333,0.21074680000222662,4.452023575665536e-5
PM2.5,Q1,1,Successful extubation,1.617361111111111,0.21074680000222662,4.452023575665536e-5
PM2.5,Q1,1,Successful extubation,1.617361111111111,0.2110616770397314,4.4583849763087915e-5
PM2.5,Q1,1,Successful extubation,1.6291666666666669,0.2110616770397314,4.4583849763087915e-5
PM2.5,Q1,1,Successful extubation,1.6291666666666669,0.21137707577480364,4.464766833870102e-5
PM2.5,Q1,1,Successful extubation,1.63125,0.21137707577480364,4.464766833870102e-5
PM2.5,Q1,1,Successful extubation,1.63125,0.21169260532643958,4.4711488972974164e-5
PM2.5,Q1,1,Successful extubation,1.6354166666666667,0.21169260532643958,4.4711488972974164e-5
PM2.5,Q1,1,Successful extubation,1.6354166666666667,0.2120086594492337,4.477551565475857e-5
PM2.5,Q1,1,Successful extubation,1.636111111111111,0.2120086594492337,4.477551565475857e-5
PM2.5,Q1,1,Successful extubation,1.636111111111111,0.2126407676948219,4.490337067325384e-5
PM2.5,Q1,1,Successful extubation,1.6423611111111112,0.2126407676948219,4.490337067325384e-5
PM2.5,Q1,1,Successful extubation,1.6423611111111112,0.21295734879406086,4.4967472297214005e-5
PM2.5,Q1,1,Successful extubation,1.6493055555555556,0.21295734879406086,4.4967472297214005e-5
PM2.5,Q1,1,Successful extubation,1.6493055555555556,0.21327432650108583,4.503171341844881e-5
PM2.5,Q1,1,Successful extubation,1.6534722222222222,0.21327432650108583,4.503171341844881e-5
PM2.5,Q1,1,Successful extubation,1.6534722222222222,0.21359170208807776,4.5096094640796004e-5
PM2.5,Q1,1,Successful extubation,1.663888888888889,0.21359170208807776,4.5096094640796004e-5
PM2.5,Q1,1,Successful extubation,1.663888888888889,0.21390934359512584,4.516054721061576e-5
PM2.5,Q1,1,Successful extubation,1.6715277777777775,0.21390934359512584,4.516054721061576e-5
PM2.5,Q1,1,Successful extubation,1.6715277777777775,0.21422725157994826,4.52250713382712e-5
PM2.5,Q1,1,Successful extubation,1.6819444444444445,0.21422725157994826,4.52250713382712e-5
PM2.5,Q1,1,Successful extubation,1.6819444444444445,0.21454556051380555,4.5289737032945295e-5
PM2.5,Q1,1,Successful extubation,1.698611111111111,0.21454556051380555,4.5289737032945295e-5
PM2.5,Q1,1,Successful extubation,1.698611111111111,0.21486454053261664,4.535468537739599e-5
PM2.5,Q1,1,Successful extubation,1.70625,0.21486454053261664,4.535468537739599e-5
PM2.5,Q1,1,Successful extubation,1.70625,0.21518406005251664,4.541984772728049e-5
PM2.5,Q1,1,Successful extubation,1.7180555555555554,0.21518406005251664,4.541984772728049e-5
PM2.5,Q1,1,Successful extubation,1.7180555555555554,0.21550452850607776,4.548543904510493e-5
PM2.5,Q1,1,Successful extubation,1.725,0.21550452850607776,4.548543904510493e-5
PM2.5,Q1,1,Successful extubation,1.725,0.21582513309746965,4.5551032680704e-5
PM2.5,Q1,1,Successful extubation,1.7375,0.21582513309746965,4.5551032680704e-5
PM2.5,Q1,1,Successful extubation,1.7375,0.2161465573584395,4.561698807926871e-5
PM2.5,Q1,1,Successful extubation,1.7430555555555556,0.2161465573584395,4.561698807926871e-5
PM2.5,Q1,1,Successful extubation,1.7430555555555556,0.216468530827886,4.568316305884165e-5
PM2.5,Q1,1,Successful extubation,1.7458333333333331,0.216468530827886,4.568316305884165e-5
PM2.5,Q1,1,Successful extubation,1.7458333333333331,0.2167906419516589,4.574934041231543e-5
PM2.5,Q1,1,Successful extubation,1.7548611111111112,0.2167906419516589,4.574934041231543e-5
PM2.5,Q1,1,Successful extubation,1.7548611111111112,0.2171133053448253,4.58157389914547e-5
PM2.5,Q1,1,Successful extubation,1.7569444444444444,0.2171133053448253,4.58157389914547e-5
PM2.5,Q1,1,Successful extubation,1.7569444444444444,0.21743610722013473,4.588214001962283e-5
PM2.5,Q1,1,Successful extubation,1.761111111111111,0.21743610722013473,4.588214001962283e-5
PM2.5,Q1,1,Successful extubation,1.761111111111111,0.2177590478156312,4.5948543550766084e-5
PM2.5,Q1,1,Successful extubation,1.7673611111111112,0.2177590478156312,4.5948543550766084e-5
PM2.5,Q1,1,Successful extubation,1.7673611111111112,0.21808240546742838,4.601509669387676e-5
PM2.5,Q1,1,Successful extubation,1.770138888888889,0.21808240546742838,4.601509669387676e-5
PM2.5,Q1,1,Successful extubation,1.770138888888889,0.21840604199602745,4.6081726195059315e-5
PM2.5,Q1,1,Successful extubation,1.773611111111111,0.21840604199602745,4.6081726195059315e-5
PM2.5,Q1,1,Successful extubation,1.773611111111111,0.2187298182037498,4.614835822821824e-5
PM2.5,Q1,1,Successful extubation,1.7805555555555554,0.2187298182037498,4.614835822821824e-5
PM2.5,Q1,1,Successful extubation,1.7805555555555554,0.21905443538863503,4.6215364642640305e-5
PM2.5,Q1,1,Successful extubation,1.78125,0.21905443538863503,4.6215364642640305e-5
PM2.5,Q1,1,Successful extubation,1.78125,0.21937905257352028,4.6282298924980026e-5
PM2.5,Q1,1,Successful extubation,1.7819444444444446,0.21937905257352028,4.6282298924980026e-5
PM2.5,Q1,1,Successful extubation,1.7819444444444446,0.21970366975840552,4.6349161075237424e-5
PM2.5,Q1,1,Successful extubation,1.792361111111111,0.21970366975840552,4.6349161075237424e-5
PM2.5,Q1,1,Successful extubation,1.792361111111111,0.22002870974432592,4.6416175544442275e-5
PM2.5,Q1,1,Successful extubation,1.7986111111111112,0.22002870974432592,4.6416175544442275e-5
PM2.5,Q1,1,Successful extubation,1.7986111111111112,0.22035417387985823,4.648334298597611e-5
PM2.5,Q1,1,Successful extubation,1.8041666666666667,0.22035417387985823,4.648334298597611e-5
PM2.5,Q1,1,Successful extubation,1.8041666666666667,0.22068020564427704,4.655073979808425e-5
PM2.5,Q1,1,Successful extubation,1.8194444444444444,0.22068020564427704,4.655073979808425e-5
PM2.5,Q1,1,Successful extubation,1.8194444444444444,0.22100695057656775,4.6618443797194205e-5
PM2.5,Q1,1,Successful extubation,1.8208333333333333,0.22100695057656775,4.6618443797194205e-5
PM2.5,Q1,1,Successful extubation,1.8208333333333333,0.22133383862972236,4.66861505199403e-5
PM2.5,Q1,1,Successful extubation,1.8277777777777775,0.22133383862972236,4.66861505199403e-5
PM2.5,Q1,1,Successful extubation,1.8277777777777775,0.22198790135422813,4.682149549935799e-5
PM2.5,Q1,1,Successful extubation,1.8486111111111112,0.22198790135422813,4.682149549935799e-5
PM2.5,Q1,1,Successful extubation,1.8486111111111112,0.22231681048330323,4.689006279259681e-5
PM2.5,Q1,1,Successful extubation,1.852777777777778,0.22231681048330323,4.689006279259681e-5
PM2.5,Q1,1,Successful extubation,1.852777777777778,0.22264644793197327,4.695894655804622e-5
PM2.5,Q1,1,Successful extubation,1.8631944444444444,0.22264644793197327,4.695894655804622e-5
PM2.5,Q1,1,Successful extubation,1.8631944444444444,0.22297740556073972,4.702846703834232e-5
PM2.5,Q1,1,Successful extubation,1.863888888888889,0.22297740556073972,4.702846703834232e-5
PM2.5,Q1,1,Successful extubation,1.863888888888889,0.223971163360485,4.723704552947857e-5
PM2.5,Q1,1,Successful extubation,1.8736111111111111,0.223971163360485,4.723704552947857e-5
PM2.5,Q1,1,Successful extubation,1.8736111111111111,0.22430345390498355,4.730697988610636e-5
PM2.5,Q1,1,Successful extubation,1.8770833333333337,0.22430345390498355,4.730697988610636e-5
PM2.5,Q1,1,Successful extubation,1.8770833333333337,0.22463634102173546,4.7377160455120996e-5
PM2.5,Q1,1,Successful extubation,1.8777777777777775,0.22463634102173546,4.7377160455120996e-5
PM2.5,Q1,1,Successful extubation,1.8777777777777775,0.22530211525523933,4.751728662213429e-5
PM2.5,Q1,1,Successful extubation,1.8888888888888888,0.22530211525523933,4.751728662213429e-5
PM2.5,Q1,1,Successful extubation,1.8888888888888888,0.22596969131346173,4.7658078775231675e-5
PM2.5,Q1,1,Successful extubation,1.89375,0.22596969131346173,4.7658078775231675e-5
PM2.5,Q1,1,Successful extubation,1.89375,0.22630393203881494,4.7728602982486046e-5
PM2.5,Q1,1,Successful extubation,1.895138888888889,0.22630393203881494,4.7728602982486046e-5
PM2.5,Q1,1,Successful extubation,1.895138888888889,0.226973018723972,4.7869743105069e-5
PM2.5,Q1,1,Successful extubation,1.8979166666666667,0.226973018723972,4.7869743105069e-5
PM2.5,Q1,1,Successful extubation,1.8979166666666667,0.22730771378688727,4.794027644616499e-5
PM2.5,Q1,1,Successful extubation,1.9090277777777775,0.22730771378688727,4.794027644616499e-5
PM2.5,Q1,1,Successful extubation,1.9090277777777775,0.22764317049047839,4.8011145988569356e-5
PM2.5,Q1,1,Successful extubation,1.9097222222222223,0.22764317049047839,4.8011145988569356e-5
PM2.5,Q1,1,Successful extubation,1.9097222222222223,0.2279787801611026,4.808201881663173e-5
PM2.5,Q1,1,Successful extubation,1.9125,0.2279787801611026,4.808201881663173e-5
PM2.5,Q1,1,Successful extubation,1.9125,0.2283143898317268,4.815281118828745e-5
PM2.5,Q1,1,Successful extubation,1.928472222222222,0.2283143898317268,4.815281118828745e-5
PM2.5,Q1,1,Successful extubation,1.928472222222222,0.2286515401986534,4.822436731664586e-5
PM2.5,Q1,1,Successful extubation,1.9319444444444445,0.2286515401986534,4.822436731664586e-5
PM2.5,Q1,1,Successful extubation,1.9319444444444445,0.2289888456485455,4.829592701130786e-5
PM2.5,Q1,1,Successful extubation,1.9333333333333331,0.2289888456485455,4.829592701130786e-5
PM2.5,Q1,1,Successful extubation,1.9333333333333331,0.22932630639560603,4.836749025320399e-5
PM2.5,Q1,1,Successful extubation,1.9340277777777777,0.22932630639560603,4.836749025320399e-5
PM2.5,Q1,1,Successful extubation,1.9340277777777777,0.2296639226545316,4.843905704730506e-5
PM2.5,Q1,1,Successful extubation,1.9368055555555552,0.2296639226545316,4.843905704730506e-5
PM2.5,Q1,1,Successful extubation,1.9368055555555552,0.2303394666264961,4.858211558029444e-5
PM2.5,Q1,1,Successful extubation,1.9423611111111112,0.2303394666264961,4.858211558029444e-5
PM2.5,Q1,1,Successful extubation,1.9423611111111112,0.23067770716186975,4.865377921681886e-5
PM2.5,Q1,1,Successful extubation,1.94375,0.23067770716186975,4.865377921681886e-5
PM2.5,Q1,1,Successful extubation,1.94375,0.2310159476972434,4.872536033336352e-5
PM2.5,Q1,1,Successful extubation,1.945138888888889,0.2310159476972434,4.872536033336352e-5
PM2.5,Q1,1,Successful extubation,1.945138888888889,0.23135418823261705,4.8796858929996665e-5
PM2.5,Q1,1,Successful extubation,1.9604166666666667,0.23135418823261705,4.8796858929996665e-5
PM2.5,Q1,1,Successful extubation,1.9604166666666667,0.23169400425174877,4.8869143109048296e-5
PM2.5,Q1,1,Successful extubation,1.9625,0.23169400425174877,4.8869143109048296e-5
PM2.5,Q1,1,Successful extubation,1.9625,0.23203413741135565,4.894151876236058e-5
PM2.5,Q1,1,Successful extubation,1.96875,0.23203413741135565,4.894151876236058e-5
PM2.5,Q1,1,Successful extubation,1.96875,0.23237490722638526,4.9014162709480053e-5
PM2.5,Q1,1,Successful extubation,1.9694444444444448,0.23237490722638526,4.9014162709480053e-5
PM2.5,Q1,1,Successful extubation,1.9694444444444448,0.23271583672736382,4.908681054082734e-5
PM2.5,Q1,1,Successful extubation,1.975,0.23271583672736382,4.908681054082734e-5
PM2.5,Q1,1,Successful extubation,1.975,0.23305708619971824,4.9159551006743116e-5
PM2.5,Q1,1,Successful extubation,1.9791666666666667,0.23305708619971824,4.9159551006743116e-5
PM2.5,Q1,1,Successful extubation,1.9791666666666667,0.23374087045317418,4.930548960281428e-5
PM2.5,Q1,1,Successful extubation,1.9826388888888888,0.23374087045317418,4.930548960281428e-5
PM2.5,Q1,1,Successful extubation,1.9826388888888888,0.23408340849738588,4.9378689603469964e-5
PM2.5,Q1,1,Successful extubation,2.0027777777777778,0.23408340849738588,4.9378689603469964e-5
PM2.5,Q1,1,Successful extubation,2.0027777777777778,0.23511885908354507,4.960214485203758e-5
PM2.5,Q1,1,Successful extubation,2.011111111111111,0.23511885908354507,4.960214485203758e-5
PM2.5,Q1,1,Successful extubation,2.011111111111111,0.23546533296136823,4.9677197227608376e-5
PM2.5,Q1,1,Successful extubation,2.017361111111111,0.23546533296136823,4.9677197227608376e-5
PM2.5,Q1,1,Successful extubation,2.017361111111111,0.23615927920081234,4.982759611127723e-5
PM2.5,Q1,1,Successful extubation,2.0215277777777776,0.23615927920081234,4.982759611127723e-5
PM2.5,Q1,1,Successful extubation,2.0215277777777776,0.23650708840034096,4.990313267190929e-5
PM2.5,Q1,1,Successful extubation,2.027083333333333,0.23650708840034096,4.990313267190929e-5
PM2.5,Q1,1,Successful extubation,2.027083333333333,0.23685573828757253,4.9979054339130706e-5
PM2.5,Q1,1,Successful extubation,2.05,0.23685573828757253,4.9979054339130706e-5
PM2.5,Q1,1,Successful extubation,2.05,0.2372081436137031,5.005702530524177e-5
PM2.5,Q1,1,Successful extubation,2.0506944444444444,0.2372081436137031,5.005702530524177e-5
PM2.5,Q1,1,Successful extubation,2.0506944444444444,0.23756054893983367,5.013490183080836e-5
PM2.5,Q1,1,Successful extubation,2.05625,0.23756054893983367,5.013490183080836e-5
PM2.5,Q1,1,Successful extubation,2.05625,0.23791364695456596,5.0213081418404864e-5
PM2.5,Q1,1,Successful extubation,2.075,0.23791364695456596,5.0213081418404864e-5
PM2.5,Q1,1,Successful extubation,2.075,0.23826954698954544,5.029278300639115e-5
PM2.5,Q1,1,Successful extubation,2.0840277777777776,0.23826954698954544,5.029278300639115e-5
PM2.5,Q1,1,Successful extubation,2.0840277777777776,0.23862686565944263,5.037321130415617e-5
PM2.5,Q1,1,Successful extubation,2.1,0.23862686565944263,5.037321130415617e-5
PM2.5,Q1,1,Successful extubation,2.1,0.23898796616245102,5.0455756767759187e-5
PM2.5,Q1,1,Successful extubation,2.1055555555555556,0.23898796616245102,5.0455756767759187e-5
PM2.5,Q1,1,Successful extubation,2.1055555555555556,0.23935016256986913,5.053884709311012e-5
PM2.5,Q1,1,Successful extubation,2.1152777777777776,0.23935016256986913,5.053884709311012e-5
PM2.5,Q1,1,Successful extubation,2.1152777777777776,0.23971364662322525,5.062259719119964e-5
PM2.5,Q1,1,Successful extubation,2.124305555555555,0.23971364662322525,5.062259719119964e-5
PM2.5,Q1,1,Successful extubation,2.124305555555555,0.24007805651472033,5.070679320950945e-5
PM2.5,Q1,1,Successful extubation,2.127083333333333,0.24007805651472033,5.070679320950945e-5
PM2.5,Q1,1,Successful extubation,2.127083333333333,0.2404433975437431,5.0791438916498214e-5
